"","traitmLA.active:traitmLA.active.animal","traitfLA.active:traitmLA.active.animal","traitmLA.active:traitfLA.active.animal","traitfLA.active:traitfLA.active.animal","traitmLA.active:traitmLA.active.round.sec","traitfLA.active:traitmLA.active.round.sec","traitmLA.active:traitfLA.active.round.sec","traitfLA.active:traitfLA.active.round.sec","traitmLA.active.units","traitfLA.active.units"
"1",0.00239132627126799,0.000282785704566496,0.000282785704566496,0.00342460977781591,0.00497865123330332,-0.000202936212185742,-0.000202936212185742,0.00169497824421251,1.36311132469525,1.64752301473903
"2",0.00611589745391871,-0.00324288531775579,-0.00324288531775579,0.00424054596665898,0.00323462872915184,-0.000780389447035214,-0.000780389447035214,0.0039466592700245,1.36484231172481,1.90393218179372
"3",0.00978006595025331,0.00211359260965122,0.00211359260965122,0.00569161481040656,0.00212701129907705,8.8819076158278e-05,8.8819076158278e-05,0.00182772255800581,1.37601000743733,1.7124515060098
"4",0.00930571709743332,-0.00545787752473256,-0.00545787752473256,0.00342055377522959,0.0073921016500893,-0.00101347389282233,-0.00101347389282233,0.00451896262098762,1.30506927537928,1.79993197162471
"5",0.00379561805844365,0.00219511113767551,0.00219511113767551,0.00940291324780141,0.00218135617642744,0.000291538268325689,0.000291538268325689,0.00214331150452006,1.3249759057738,1.68579052645489
"6",0.00346698369315519,-0.000705595084846022,-0.000705595084846022,0.00444374618086818,0.00221563645482983,-0.000756725628287228,-0.000756725628287228,0.00297936612033225,1.40711730468277,1.64333104351708
"7",0.00365192314642935,0.000579824373301591,0.000579824373301591,0.00593877565224683,0.00277699627142658,-0.000580753703133867,-0.000580753703133867,0.00230926752771283,1.45535496056307,2.02481058959215
"8",0.00144414116988251,-0.000163059804319479,-0.000163059804319479,0.00231417707711349,0.00203624980647759,-0.000832230592429081,-0.000832230592429081,0.00435102533386156,1.41813624518158,1.82047853951989
"9",0.00420188161884365,0.00331033708827233,0.00331033708827233,0.0113343339187712,0.00239551100369541,9.77331669899661e-05,9.77331669899661e-05,0.00311055523256355,1.29904236687105,1.75135314417177
"10",0.00315678265791048,-0.000366698336718652,-0.000366698336718652,0.00527497991253306,0.0109023710843507,0.014231855784206,0.014231855784206,0.00605240583654973,1.38253009981473,1.65353804126925
"11",0.00344796466883281,-0.00449143753375059,-0.00449143753375059,0.0037274163784894,0.00674363570809221,0.000148778976206229,0.000148778976206229,0.002521842852726,1.40803099447257,2.10533441864441
"12",0.00712028991612287,-0.000434589148931158,-0.000434589148931158,0.00710136071803505,0.00179244868844032,4.95202791119809e-05,4.95202791119809e-05,0.00458609488846189,1.38398382842488,1.8230176779617
"13",0.00305221438400337,0.000819936221839707,0.000819936221839707,0.00413992964817071,0.00404149444115133,-0.0101924086490166,-0.0101924086490166,0.082919005605807,1.35953163607573,1.86546240041931
"14",0.00598480651494488,0.000380823752773402,0.000380823752773402,0.00378643813228761,0.00385429442113746,-0.000387271528737493,-0.000387271528737493,0.00669798897202724,1.26967228671717,1.6569472718736
"15",0.00546349329000934,-0.0055736086585173,-0.0055736086585173,0.00808867790266972,0.00154547619629164,-0.000805681199530658,-0.000805681199530658,0.00304741218004631,1.27321801316347,1.8088523514187
"16",0.00863975742530837,-0.000659465448524604,-0.000659465448524604,0.0033335621398704,0.00271213215533421,0.000397738828745643,0.000397738828745643,0.00714107596184869,1.37042379043209,1.82021096995809
"17",0.00520318083063811,0.000630568112679253,0.000630568112679253,0.00511929817836459,0.00401522359266306,0.00126938289023611,0.00126938289023611,0.00163469098889677,1.43579198786444,1.72950857502751
"18",0.00485457800495358,-0.000176479516333539,-0.000176479516333539,0.00423022230351504,0.00191408706700584,-0.00025432465904883,-0.00025432465904883,0.00216681712204883,1.41552046161187,1.80086610859164
"19",0.00386229569945217,-0.00285975977058506,-0.00285975977058506,0.00395546724942099,0.00176753671408631,-0.00437955359454057,-0.00437955359454057,0.00256931325056672,1.38505008314798,1.81476744788559
"20",0.00353387637058834,0.00192716128128553,0.00192716128128553,0.00644712989729654,0.00614910868963798,0.00234522077562239,0.00234522077562239,0.00288878237038045,1.41246595303849,1.62633914124118
"21",0.00639560533317723,-0.00509344502617304,-0.00509344502617304,0.00843486076619531,0.00318753581841412,0.000323131255958488,0.000323131255958488,0.00273167205469083,1.25807031122665,1.78300222092091
"22",0.00295623885725867,-0.000371256520903085,-0.000371256520903085,0.00512211806423062,0.00774264965865228,0.000265747115410178,0.000265747115410178,0.00605989937676231,1.28607553906717,1.71355988888558
"23",0.00375648780925259,-0.000707582305635501,-0.000707582305635501,0.00353071365205186,0.00529756216786395,0.000268325381935469,0.000268325381935469,0.00346541739895154,1.39886961413607,1.90660452487053
"24",0.00488420714249845,0.00948116913639291,0.00948116913639291,0.0184718760024864,0.00127746729026474,0.00152382528195091,0.00152382528195091,0.00292326895966789,1.41238858058763,1.82074966655731
"25",0.00469956919277357,0.00406336083826347,0.00406336083826347,0.00471034924104185,0.00120791042763379,0.00285049145632876,0.00285049145632876,0.00372320375562808,1.38316540728764,1.86442292039676
"26",0.00342748523022461,-0.000425071262092347,-0.000425071262092347,0.0115417950488576,0.00237690163725007,1.02329341211821e-05,1.02329341211821e-05,0.00449854063389158,1.41411722643066,1.72425597617047
"27",0.00314136914495741,-0.00206971345256915,-0.00206971345256915,0.00363391634899398,0.00325858795416155,-4.17228504082101e-06,-4.17228504082101e-06,0.0030223802117835,1.40972921114291,1.84729938355983
"28",0.00570998835053031,-0.000576451331031375,-0.000576451331031375,0.00609517885975156,0.00364949293660222,0.00366725781259802,0.00366725781259802,0.00362826660844116,1.36967778074768,1.80974406892929
"29",0.00327102693599394,-0.00220211135906245,-0.00220211135906245,0.00508902110625797,0.00306121840163083,0.000290435581706272,0.000290435581706272,0.00269019831346635,1.3335986984186,1.65595793494235
"30",0.0119857680247436,-0.0273286367311428,-0.0273286367311428,0.0176234829670265,0.00336088290618024,0.000922381946620712,0.000922381946620712,0.00497900200833591,1.31723131304773,1.8509189381922
"31",0.00256198192731257,-0.000125947090156231,-0.000125947090156231,0.0783854227559301,0.00237811234780887,-0.000825828531647671,-0.000825828531647671,0.00179076467104276,1.4758677028623,1.68271157540027
"32",0.00351595888744052,-0.00525581432304342,-0.00525581432304342,0.00536099749625845,0.00297309221066473,-0.000510512614593256,-0.000510512614593256,0.00288148887546286,1.25702122893613,1.57433181989707
"33",0.00378235354463461,0.000289095942421269,0.000289095942421269,0.00312250731704451,0.00142340459078601,0.00242626462939834,0.00242626462939834,0.00351396793864319,1.38665497126088,1.69749814822109
"34",0.00292084342776191,0.00268298128827804,0.00268298128827804,0.006883795491828,0.00219129080222154,-0.00225907674090754,-0.00225907674090754,0.00202531276356602,1.43850083688095,1.70460172935239
"35",0.0056207378193059,-0.00243235143946324,-0.00243235143946324,0.0042159686243612,0.00412316767718634,0.00226963905164945,0.00226963905164945,0.00398806864703338,1.357470114958,1.62326447370266
"36",0.00281218003462952,-0.000110168739829719,-0.000110168739829719,0.00466085344424894,0.00388056676553459,0.000846701515826012,0.000846701515826012,0.00143796084531854,1.26064261175533,1.8976977791158
"37",0.0039358419024794,0.000216498540395155,0.000216498540395155,0.00360637805673164,0.00195896721265829,0.00333693219778929,0.00333693219778929,0.00808894933362411,1.35666277500858,1.73091905789572
"38",0.00417133875709972,-0.000493011360821694,-0.000493011360821694,0.00669535655157024,0.00218706443949256,0.000154050221075966,0.000154050221075966,0.00334838727870689,1.30996051710224,1.69904165965711
"39",0.00229904592287427,-0.000179280162100726,-0.000179280162100726,0.00294648974363081,0.00227932067319743,-0.000522388315413347,-0.000522388315413347,0.00170942287996358,1.39643404724856,2.04529672876751
"40",0.0046862453647688,-0.00194043169407865,-0.00194043169407865,0.0106345725561712,0.00216458943265394,0.000978563496869159,0.000978563496869159,0.00235531527581644,1.32119249561911,1.65746903010951
"41",0.00306811549231453,7.28353441612484e-05,7.28353441612484e-05,0.0031285243290311,0.00284972212126938,-0.00150399818841995,-0.00150399818841995,0.00212943965962187,1.45608119300392,1.85252257221379
"42",0.00385111892969793,0.00130021306813299,0.00130021306813299,0.00668425091401528,0.00375547989258036,-0.000586226733540723,-0.000586226733540723,0.00161437549557496,1.30947638472768,1.65917788749247
"43",0.00273958637288005,-0.000663405715139787,-0.000663405715139787,0.00508800419940417,0.0028498277301781,0.000247490553922584,0.000247490553922584,0.00166943632106689,1.30949744516761,2.02047917405922
"44",0.00219542973796645,-0.00412546616410864,-0.00412546616410864,0.0132242947710985,0.00220943525360709,-0.0005462374192272,-0.0005462374192272,0.00353837137084941,1.34819069082125,1.36976416072026
"45",0.00250272316042914,0.000883301054154795,0.000883301054154795,0.00965829898643454,0.00170842106333608,-0.00073149960506104,-0.00073149960506104,0.00326955696456499,1.26017417410293,1.67644071316297
"46",0.00149010718987653,-7.99137867254635e-05,-7.99137867254635e-05,0.00149503697425491,0.0017338632895195,0.00112463945361345,0.00112463945361345,0.00891278000963886,1.39546277997224,1.91191634303767
"47",0.00520670416685953,-0.000753249925055044,-0.000753249925055044,0.00299139749697585,0.00157525753306855,-0.0018564808334423,-0.0018564808334423,0.00315681621673188,1.33788919275451,1.75637426523761
"48",0.0044559119478845,-0.00286853204827905,-0.00286853204827905,0.00474896273367634,0.00143665693284845,-0.000755012350156438,-0.000755012350156438,0.00238415900891727,1.39335295431698,1.98556213012994
"49",0.00313329483031639,-0.00228841428133431,-0.00228841428133431,0.00413049198339708,0.00188711689894941,0.000137463408078603,0.000137463408078603,0.00577220280761288,1.35698332340384,1.89230776714229
"50",0.0061273389511191,0.0189613049715481,0.0189613049715481,0.0117954237510878,0.00488309043143234,0.000222918411061382,0.000222918411061382,0.00340715647738178,1.17677957124876,1.6737700973273
"51",0.00283579161988026,0.00137935096307726,0.00137935096307726,0.00521831368863355,0.00149325134036953,-0.000355148349202222,-0.000355148349202222,0.00261104621649437,1.49988543978786,1.9416151099649
"52",0.0117019810125027,0.00158255629156773,0.00158255629156773,0.00461608114096857,0.00168237716543694,-0.00356798818004861,-0.00356798818004861,0.00507922699242985,1.33213725159989,1.72257035924825
"53",0.0130837790076746,-0.000530899400842721,-0.000530899400842721,0.00514700148448552,0.00295591292807514,-0.000510795692412108,-0.000510795692412108,0.00227910408431157,1.23461841410711,1.85469424286804
"54",0.00356866145655338,0.00146911642285763,0.00146911642285763,0.00611485438322413,0.00240866700121757,-0.000347859253784708,-0.000347859253784708,0.0010836601440823,1.34931452293926,1.82403806990301
"55",0.00393378214131187,0.00164720957402292,0.00164720957402292,0.00195358408998105,0.00242246782731605,0.000738053975959038,0.000738053975959038,0.00290530302633211,1.46206107323283,1.78240598953247
"56",0.00401500717649951,0.000805034647259173,0.000805034647259173,0.00858749488593259,0.00312965502656159,-0.00167105540320561,-0.00167105540320561,0.00354013241124398,1.36290799176745,1.64412597669748
"57",0.00371249405630458,-0.00122559353115137,-0.00122559353115137,0.00595534801361653,0.00109534595028963,-0.00306936029938136,-0.00306936029938136,0.0022234821385679,1.27876299194773,1.4828333563912
"58",0.00494925586336618,-0.00114604040403843,-0.00114604040403843,0.0655576109258303,0.003778900151976,4.63252624003097e-05,4.63252624003097e-05,0.00203606790022877,1.32112151530379,1.66454522520383
"59",0.00406734357388464,-0.130565442827807,-0.130565442827807,0.0140000033450333,0.00137412386897795,9.43961728908926e-05,9.43961728908926e-05,0.00278356460409719,1.21279193353476,1.60029381048575
"60",0.00367890811073358,0.00312750497683212,0.00312750497683212,0.00659104717735721,0.00211447939668028,-0.000488113499859263,-0.000488113499859263,0.00248696923840581,1.36032506631254,1.68125937256178
"61",0.00187944764769241,0.000725078878607593,0.000725078878607593,0.00664735333286541,0.000956761742376593,0.000668447505497979,0.000668447505497979,0.00524833911129647,1.46464226178078,1.86495873027319
"62",0.00521971071003779,0.00625456851330425,0.00625456851330425,0.0210048599641863,0.00310606112002805,-0.00058676953576621,-0.00058676953576621,0.00638051722021213,1.35743157237198,1.70734457213586
"63",0.164358162477854,0.0266191022013389,0.0266191022013389,0.0179950732570938,0.0106433102683835,-0.00142459545779745,-0.00142459545779745,0.00574509518023517,1.09831408007311,1.60225411100077
"64",0.00267219557684172,-0.000435756491640515,-0.000435756491640515,0.00403228092135532,0.00286863670043561,2.94559361594809e-05,2.94559361594809e-05,0.00251038356957536,1.20151815155795,1.86046927088659
"65",0.00489511205629191,0.00155254565854901,0.00155254565854901,0.00804724687098006,0.00539713572247484,0.0016997671481085,0.0016997671481085,0.00242946179250474,1.18359653049714,1.74970268783489
"66",0.00205507500566671,0.00384676223356872,0.00384676223356872,0.0154307455763737,0.00137300121084127,-0.000426302551590332,-0.000426302551590332,0.0029607234285115,1.34897272277541,1.80398687994978
"67",0.00297456449564841,-0.00106236398538664,-0.00106236398538664,0.00392358079805597,0.000947053966256403,-0.000604785621606554,-0.000604785621606554,0.00220216797173259,1.40531670271478,1.79533932566772
"68",0.463893551091266,0.0057032788912203,0.0057032788912203,0.00437108097813364,0.00179806180450083,-0.000638672039761951,-0.000638672039761951,0.0022416138459871,1.20005195212109,1.58379670522153
"69",0.00252555427317691,-0.00111501431220054,-0.00111501431220054,0.0050103591342127,0.00787692564288436,-0.00121951390097649,-0.00121951390097649,0.00337039484546741,1.23510932913896,1.80508842188153
"70",0.00380741844364672,-0.00831091830976932,-0.00831091830976932,0.00496971213391022,0.00249094172146717,-3.23686332585338e-05,-3.23686332585338e-05,0.00471256656199215,1.39547167897441,1.75799660676043
"71",0.00268432222872259,0.00135172362322927,0.00135172362322927,0.0036136295843127,0.00197616518153864,-0.000638251474410156,-0.000638251474410156,0.00214763753912598,1.41891982827369,1.89957027428042
"72",0.00444100982888514,-0.021756187671356,-0.021756187671356,0.00823839352398346,0.00719430272432324,-0.00168633055215633,-0.00168633055215633,0.115055488492183,1.28930387527256,1.80183576240382
"73",0.0105011422919997,0.000228085104088505,0.000228085104088505,0.0034132672043014,0.00301456813112122,0.00152838010336424,0.00152838010336424,0.00248950538344387,1.45385383802147,1.6647650860331
"74",0.00306857580952413,5.97470430386826e-05,5.97470430386826e-05,0.00433129523231095,0.00172981456189406,0.000566092014744474,0.000566092014744474,0.00144944184178285,1.40746281323736,1.78639331291213
"75",0.00166349820998167,-0.00275876767729627,-0.00275876767729627,0.0179548747883674,0.0023601179702234,-0.000313322241138891,-0.000313322241138891,0.00327776125909649,1.52053392171806,1.39391880226638
"76",0.0045642432420636,-0.00126504213562001,-0.00126504213562001,0.00304992108133923,0.00304854058702247,0.000868629211566302,0.000868629211566302,0.00312043164520581,1.29883352271847,1.93427402997856
"77",0.00758987174044908,-0.00246191218578712,-0.00246191218578712,0.00906435010367924,0.00448530904016058,0.00171826618814416,0.00171826618814416,0.00676710202966352,1.34998311086436,1.51653077015706
"78",0.00343814936619252,-0.00106349688374241,-0.00106349688374241,0.00445971102552147,0.00284143709521035,-0.00139918602217191,-0.00139918602217191,0.00227145659306382,1.26629029563415,1.78443790972986
"79",0.00674769977382107,-0.00165480698236059,-0.00165480698236059,0.00555942301388076,0.0107698740083451,0.00244442348477254,0.00244442348477254,0.00491044187870892,1.32475692152119,1.88940602679067
"80",0.00466781579492095,0.000862678590322963,0.000862678590322963,0.0121642666180671,0.00213938993301439,0.000142760917467233,0.000142760917467233,0.00785438118790193,1.30416713426145,1.76290889515015
"81",0.00566262694961807,-0.000998492154716035,-0.000998492154716035,0.0058657989842042,0.00208889734018026,-0.000374416160733068,-0.000374416160733068,0.00232105888714534,1.14061891223355,1.80428951194696
"82",0.0733047148397259,-0.000466176886907532,-0.000466176886907532,0.00538923165467388,0.00297757837254041,-0.00105967667338933,-0.00105967667338933,0.00247838759707629,1.26038802636595,1.67449660178003
"83",0.00407720256245323,0.0014606379948042,0.0014606379948042,0.0019268697307103,0.00296962015277623,3.20568501704643e-05,3.20568501704643e-05,0.00295329204624519,1.3360323814153,2.06618943490105
"84",0.0164965332575614,0.0954034687990041,0.0954034687990041,0.0139856548055497,0.00201391505501887,-0.00167771480401113,-0.00167771480401113,0.00777851153588428,1.32227052706718,1.43391571422081
"85",0.00791588168384086,0.00237162296386662,0.00237162296386662,0.00714401433437275,0.00852162448656712,-0.00141491581402894,-0.00141491581402894,0.00412091643126084,1.29706885491227,2.02644877227695
"86",0.00515118973391945,0.00082118746907528,0.00082118746907528,0.00656946933805366,0.00354348945923395,-0.000874944483523432,-0.000874944483523432,0.00192205416491211,1.3189612692618,1.82301948011632
"87",0.00331831301106454,0.00177168863886362,0.00177168863886362,0.00431529897334971,0.0019765976598228,0.000375197300736027,0.000375197300736027,0.00297339543230237,1.35462585895116,1.84264327798036
"88",0.00323307940919904,0.00108807640257766,0.00108807640257766,0.00482374459456271,0.00287006326368541,-0.00015709424279084,-0.00015709424279084,0.00348593402368741,1.26840622833198,1.73301952526935
"89",0.00385754621230769,-0.000217219402982749,-0.000217219402982749,0.0038262079084588,0.00126849076666154,0.000105851938029825,0.000105851938029825,0.00163114951797102,1.37459120885269,1.85630034568347
"90",0.276063332303722,-0.00876174503736882,-0.00876174503736882,0.00466823160833738,0.00645823558585003,-0.000249448560503629,-0.000249448560503629,0.0019458036777732,0.986384631589425,1.67469407296758
"91",0.0025229831982872,-0.00255255864162873,-0.00255255864162873,0.00931416052597028,0.00126730688942568,-0.000149947199468051,-0.000149947199468051,0.00186201283351452,1.42304129018952,1.73384655587163
"92",0.0134454147254109,0.00927586323350299,0.00927586323350299,0.0173133746238541,0.00271792782742141,-0.00047380056500268,-0.00047380056500268,0.00387941170985293,1.18592549344887,1.74097517390922
"93",0.00394339652169214,0.0122545143520187,0.0122545143520187,0.00586573187924425,0.00217813915507264,-0.000777906178588861,-0.000777906178588861,0.00196653323802394,1.39993524965188,1.7369287920103
"94",0.00496925797021512,-0.00685137922737616,-0.00685137922737616,0.00781081033476378,0.00312486771030461,-0.00157725495197175,-0.00157725495197175,0.00392208688334994,1.43437851223276,2.02424694721529
"95",0.00660124905720827,0.000134488525563026,0.000134488525563026,0.00784425059839814,0.00290588764213184,0.0050928716859502,0.0050928716859502,0.00353580135479525,1.38694768684436,1.70157795105119
"96",0.00275985797723432,0.000464530517197193,0.000464530517197193,0.00447227674281023,0.023403843256609,-0.00116465394720805,-0.00116465394720805,0.00298265453278457,1.4396268724314,1.93394718935623
"97",0.00392929397684123,-0.00195312868533615,-0.00195312868533615,0.00409642350208996,0.00180782064360469,0.00174423888937508,0.00174423888937508,0.00207909483839953,1.32541292271009,1.87466161099658
"98",0.00529331604948923,-0.132527854172121,-0.132527854172121,0.0102694135089168,0.00581182299561707,-0.000154871003193502,-0.000154871003193502,0.00283461411496103,1.21300990469397,1.62374293589726
"99",0.00348270790840154,0.00178070404816993,0.00178070404816993,0.00327964740214333,0.00428372584294638,0.000152463103097751,0.000152463103097751,0.0046165638675285,1.23771592179902,1.77415390676854
